data	open	high	low	close	volume
2025-09-19 08:00:00	119.89	120.0	119.69	119.84	10667
2025-09-19 09:00:00	119.84	119.85	119.73	119.77	26952
2025-09-19 10:00:00	119.76	119.86	119.7	119.8	27276
2025-09-19 11:00:00	119.8	119.9	119.73	119.73	35077
2025-09-19 12:00:00	119.73	119.83	119.72	119.74	28734
2025-09-19 13:00:00	119.75	119.8	119.71	119.75	16035
2025-09-19 14:00:00	119.75	119.83	119.73	119.74	17204
2025-09-19 15:00:00	119.74	119.83	119.73	119.81	20870
2025-09-19 16:00:00	119.8	119.84	119.77	119.78	15145
2025-09-19 17:00:00	119.79	119.79	119.7	119.79	20166
2025-09-19 18:00:00	119.8	119.86	119.76	119.85	5120
2025-09-22 08:00:00	119.78	119.91	119.74	119.76	10074
2025-09-22 09:00:00	119.77	119.83	119.67	119.77	31498
2025-09-22 10:00:00	119.76	119.84	119.73	119.82	25602
2025-09-22 11:00:00	119.81	119.91	119.77	119.87	22470
2025-09-22 12:00:00	119.87	119.92	119.84	119.86	17231
2025-09-22 13:00:00	119.87	119.91	119.83	119.85	9947
2025-09-22 14:00:00	119.85	119.86	119.73	119.75	19834
2025-09-22 15:00:00	119.75	119.88	119.71	119.79	32304
2025-09-22 16:00:00	119.79	119.81	119.75	119.78	22511
2025-09-22 17:00:00	119.78	119.83	119.69	119.72	20961
2025-09-22 18:00:00	119.71	119.8	119.69	119.78	3462
2025-09-23 08:00:00	119.82	119.89	119.79	119.89	3868
2025-09-23 09:00:00	119.88	119.93	119.69	119.79	24065
2025-09-23 10:00:00	119.79	119.85	119.77	119.81	22890
2025-09-23 11:00:00	119.81	119.85	119.75	119.79	26953
2025-09-23 12:00:00	119.79	119.81	119.69	119.77	17750
2025-09-23 13:00:00	119.76	119.78	119.7	119.78	13460
2025-09-23 14:00:00	119.78	119.79	119.69	119.76	18769
2025-09-23 15:00:00	119.76	119.8	119.71	119.77	35683
2025-09-23 16:00:00	119.77	119.79	119.68	119.68	20155
2025-09-23 17:00:00	119.69	119.75	119.63	119.72	18788
2025-09-23 18:00:00	119.73	119.75	119.65	119.67	3334
2025-09-24 08:00:00	119.73	119.81	119.61	119.77	8007
2025-09-24 09:00:00	119.76	119.81	119.65	119.69	32954
2025-09-24 10:00:00	119.68	119.82	119.68	119.7	40738
2025-09-24 11:00:00	119.7	119.73	119.62	119.71	40894
2025-09-24 12:00:00	119.72	119.72	119.61	119.66	26330
2025-09-24 13:00:00	119.65	119.66	119.49	119.49	28456
2025-09-24 14:00:00	119.49	119.57	119.49	119.51	30976
2025-09-24 15:00:00	119.52	119.6	119.48	119.5	32182
2025-09-24 16:00:00	119.5	119.63	119.48	119.59	28371
2025-09-24 17:00:00	119.59	119.6	119.51	119.54	20667
2025-09-24 18:00:00	119.55	119.55	119.5	119.5	3414
2025-09-25 08:00:00	119.54	119.58	119.41	119.44	9821
2025-09-25 09:00:00	119.44	119.6	119.34	119.53	35827
2025-09-25 10:00:00	119.52	119.6	119.49	119.5	21969
2025-09-25 11:00:00	119.5	119.51	119.43	119.49	31415
2025-09-25 12:00:00	119.48	119.54	119.42	119.43	32717
2025-09-25 13:00:00	119.43	119.43	119.17	119.29	37914
2025-09-25 14:00:00	119.3	119.39	119.07	119.14	52788
2025-09-25 15:00:00	119.14	119.31	119.12	119.19	51770
2025-09-25 16:00:00	119.19	119.33	119.19	119.28	31735
2025-09-25 17:00:00	119.27	119.27	119.11	119.18	22715
2025-09-25 18:00:00	119.18	119.26	119.18	119.22	4468
2025-09-26 08:00:00	119.18	119.31	119.15	119.28	9466
2025-09-26 09:00:00	119.28	119.29	119.1	119.29	34750
2025-09-26 10:00:00	119.3	119.37	119.24	119.24	57610
